1252705797009801217, ltyoja, Tue Apr 21 21:08:30 +0000 2020, -83.804475, 27.698682, “Sometimes people like foolish people for the folly better than wise people for their wisdom.”-Elizabeth Gaskell 
1252705797072547840, teddiebgame, Tue Apr 21 21:08:30 +0000 2020, -122.489716, 38.297105, @sweatsntopknots Wa happened? 
1252706847049478147, coachrogers100, Tue Apr 21 21:12:41 +0000 2020, -120.882482, 47.273022, @Scout2462 @shelleyfinkler @apmaul @jjlittlebear @SHANEHURSH11 @mcneil_samuel @DewRogers324 Yeah I’m sure he is not… https://t.co/XmBdtKyPE5 
1252706847972225024, Beaux_Banks, Tue Apr 21 21:12:41 +0000 2020, -118.411907, 34.020789, @roxybrookslords @andrewchristian Yaaaaaaaaaaaas 
1252706848043667456, RyleeeDiaz, Tue Apr 21 21:12:41 +0000 2020, -102.537128, 32.325061, Tyson knew I was having a bad day and surprised me with flowers &amp; tons of my favorite snacks😢 
1252706848005853184, spookyskeelar, Tue Apr 21 21:12:41 +0000 2020, -73.296008, 40.712882, be there or be gay 
1252706848274288640, mamiluisa, Tue Apr 21 21:12:41 +0000 2020, -95.913642, 36.109392, @GochaSuper Mi hospital querido. 
1252706848375017473, xoxojamia, Tue Apr 21 21:12:41 +0000 2020, -76.948943, 38.823180, I’m tired 
1252706848555192320, Bfarrellatc, Tue Apr 21 21:12:41 +0000 2020, -92.061177, 30.206079, @itsDMCL https://t.co/OenNMeU6br 
1252706848781762562, wolfast, Tue Apr 21 21:12:41 +0000 2020, -81.956283, 35.058970, @Cicatrix13 https://t.co/40sNSlKgOi 
1252706849138323457, ChrisSCharlton, Tue Apr 21 21:12:41 +0000 2020, -81.725752, 33.532742, #NoOYO https://t.co/WIIs1XQtAK 
1252706849364860940, dobbinsal, Tue Apr 21 21:12:41 +0000 2020, -97.813645, 30.505958, Let me just post the text from mom.Daniel has a chest tube for draining. He will be on a breathing tube and a sto… https://t.co/bkgzuqZEGY 
1252706849620733954, nc1capper, Tue Apr 21 21:12:41 +0000 2020, -78.657837, 35.843981, @MarshaBlackburn @Facebook Just worry about tenny , no hayseed suck ups needed here 
1252706849423589377, UtterlyBlue, Tue Apr 21 21:12:41 +0000 2020, -81.752241, 41.480975, Much appreciated. Much kisses 💋 and hugs 🤗 #donation #auntielove #quarantine #covid_19 #mask #staysafe #stayhealthy… https://t.co/SiGrOubrIm 
1252706850329387008, beachywoman51, Tue Apr 21 21:12:41 +0000 2020, -117.706310, 33.529449, @realDonaldTrump Fu asshole. You’re the President of the USA, not an f’n book salesman! 
1252706850342043655, iPbrown88, Tue Apr 21 21:12:41 +0000 2020, -95.446486, 29.838495, 1 
1252706850644123654, YoFavSong, Tue Apr 21 21:12:42 +0000 2020, -98.319925, 38.498196, car dates! 😍 
1252706851113877505, dougadler3, Tue Apr 21 21:12:42 +0000 2020, -74.322794, 40.307615, @RepMattGaetz @realDonaldTrump Right. Why would anyone think differently?? https://www.usat https://t.co/kh6ScynYCe… https://t.co/4P1OoDqsth 
1252706851889852419, JennFredFOX29, Tue Apr 21 21:12:42 +0000 2020, -77.604684, 41.117936, I was on a sidewalk 😎 
1252706851981897728, Jaydubnash, Tue Apr 21 21:12:42 +0000 2020, -117.173571, 34.052874, @VFaz31 Wow, I agree. We all know and understand these are obviously unchartered waters. But to make a declaration… https://t.co/j9a8BeoB2k 
1252706852116271105, whitwashere, Tue Apr 21 21:12:42 +0000 2020, -83.173867, 32.678207, Istg, too hurt 😂😂 
1252706852317560832, JahbRockfam, Tue Apr 21 21:12:42 +0000 2020, -73.948775, 40.655138, @Kepankep Sal ye la ? 
1252706852288200706, TeddyWestside65, Tue Apr 21 21:12:42 +0000 2020, -97.978221, 30.355857, @barstoolsports @stoolpresidente How many lines and laffy taffys you take before this 
1252706852246360065, lacelover_, Tue Apr 21 21:12:42 +0000 2020, -83.173867, 32.678207, lmao Bre i’m sicka uuuuu 
1252706852888084481, LibrarianCain, Tue Apr 21 21:12:42 +0000 2020, -97.188596, 31.455330, @ElJd004 @BaylorDiadeloso @HoleintheRoof 😁 
1252706852858728449, itskeylinda, Tue Apr 21 21:12:42 +0000 2020, -77.014398, 38.898603, @alexvilleda1994 You purchasing a house?  👀 
1252706853546536961, mayataughtme, Tue Apr 21 21:12:42 +0000 2020, -79.272570, 43.629311, @chrissygrierson While she was hysterically crying 😂 
1252706853882134534, AlienOnBmx, Tue Apr 21 21:12:42 +0000 2020, -78.657837, 35.843981, im going find the spot on where we live at 
1252706853647052800, Darmstadt_Hyjal, Tue Apr 21 21:12:42 +0000 2020, -122.818486, 49.111519, @NeweggService Hey there, I was in queue for over an hour, and then the queue just stopped. Wait time at the start… https://t.co/2pY7VoMs5g 
1252706854003769347, WillyMasterson, Tue Apr 21 21:12:42 +0000 2020, -90.513973, 36.046538, When Biden is elected President of the U.S., do you think Trump will move to another country to avoid prosecution?… https://t.co/jQnoxRg8Ag 
1252706853433163778, alyssughjo, Tue Apr 21 21:12:42 +0000 2020, -121.375689, 38.604033, @eidola Thank you ❤️ https://t.co/yZnNo9J4Hm 
1252706854192525322, linajeaguila, Tue Apr 21 21:12:42 +0000 2020, -100.293591, 25.641718, @akyanyme Rompiendo corazones 😢 
