id, username, created_at, lng, lat, text
1251670609026781185, DavidJackson97, Sun Apr 19 00:35:02 +0000 2020, -75.800141, 45.248791, @Stonekettle That's a shame.... 
1251670608989097986, Lucasllanii, Sun Apr 19 00:35:02 +0000 2020, -73.831187, 40.670879, Que es lo más básico, simple y de poco estilo 
1251670609156698113, pdxpolicelog, Sun Apr 19 00:35:02 +0000 2020, -122.568840, 45.502425, SUSPICIOUS SUBJ, VEH, OR CIRCUMSTANCE at 9100 SE CLINTON ST, PORT [Portland Police #PP20000126599] 17:18 #pdx911 
1251670609358192640, BriVino12, Sun Apr 19 00:35:02 +0000 2020, -100.076888, 31.168893, I just remembered,  I forgot about you 🍻 
1251670609429315584, TheMommaBear54, Sun Apr 19 00:35:02 +0000 2020, -115.223125, 36.232915, Zak Bagans: Demon House Lost Footage https://t.co/lQNXGVTIL0 via @YouTube @Zak_Bagans 
1251670609706221568, naya_chick_, Sun Apr 19 00:35:02 +0000 2020, -72.524305, 41.776922, shayla playing cod is the purest thing 
1251670609937010688, YoussefDisla, Sun Apr 19 00:35:02 +0000 2020, -93.262046, 44.970610, #Asia gonna wake up and #Pamp $xtz and $link 💰 #btc #crypto #bitcoin #binance 
1251670609890689024, mini_lexiii, Sun Apr 19 00:35:02 +0000 2020, -80.138645, 26.251895, i need a pedicure so damn bad. 
1251670610314358785, JorddaannRaaee, Sun Apr 19 00:35:03 +0000 2020, -105.550890, 38.997936, yellow tank top is wearing a diaper I bet 
1251670610410962945, mrboneheaddave, Sun Apr 19 00:35:03 +0000 2020, -96.961483, 32.863917, @thehill @DanCrenshawTX I suggest that from what he says he may be an idiot.... 
1251670610486460422, Sash_Shere, Sun Apr 19 00:35:03 +0000 2020, -79.272570, 43.629311, Okay this milk made the carrot juice extremely nice without compromising the taste. I’m in love 😍😍 
1251670610528423940, jlong5580, Sun Apr 19 00:35:03 +0000 2020, -97.672732, 30.519340, @somewhereinnh Green 
1251670610444455937, Placebo90511492, Sun Apr 19 00:35:03 +0000 2020, -96.785531, 32.604786, Better than any TV showNature, gotta love it https://t.co/1GOtzSFcA6 
1251670610905673728, FrankFshagan, Sun Apr 19 00:35:03 +0000 2020, -119.165389, 34.181956, @AbraclamLincoln I've gone the other direction, but my church hasn't, so I realize I'm a minority among conservative evangelicals. 
1251670610868006913, miss_alyssalove, Sun Apr 19 00:35:03 +0000 2020, -121.469664, 38.561722, That tunnel vision can also be dangerous sometimes though... 🙈 
1251670611602092032, lesman50, Sun Apr 19 00:35:03 +0000 2020, -79.616073, 43.555244, @PressSec @realDonaldTrump First world country, 3rd world's Healthcare, 40,000 Americans dead. That is your legacy. 
1251670610855460874, MaVazquez48, Sun Apr 19 00:35:03 +0000 2020, -82.772830, 27.904263, PELOSI GITMO IS WAITING FOR YOU AND KILLARY WATER BOARD OR FIRING SQUAD. YOU WILL STAND FOR YOUR CRIMES OF TREASON… https://t.co/tPvCfUNsrs 
1251670611652481024, RoyalsMLBChamps, Sun Apr 19 00:35:03 +0000 2020, -94.559281, 39.100048, #??? 
1251670611849629696, Ebbsss__, Sun Apr 19 00:35:03 +0000 2020, -90.875310, 32.307876, And people say, “black people don’t sit down.” 
1251670612227100675, nursesuzy_q, Sun Apr 19 00:35:03 +0000 2020, -100.076888, 31.168893, @Nahjocka you ok 
1251670610922668032, StevenLeeCochr2, Sun Apr 19 00:35:03 +0000 2020, -71.038041, 42.405302, https://t.co/1qLVgbqgk2 
1251670612726001665, _AndrewC17, Sun Apr 19 00:35:03 +0000 2020, -118.131964, 34.177310, @infamouskid15 ABSOLUTELY 
1251670612700852224, DJPACK, Sun Apr 19 00:35:03 +0000 2020, -122.296281, 47.119286, @KenDilanianNBC Sad 
1251670612864573440, yamane_patricia, Sun Apr 19 00:35:03 +0000 2020, -87.732013, 41.833585, @debitra49 Yep 😂🤣😂🤣‼️. At least we know she’s keeping busy🙄 
1251670612902244353, DANAFLEYSER, Sun Apr 19 00:35:03 +0000 2020, -115.234435, 36.018805, @DaPanconita @connieansaldi Ya con todo lo q se sabe ,de cuánto vive este virus (horas ) en cada superficie y en q… https://t.co/s02Ah1avGS 
1251670614038818816, Leeshar66990747, Sun Apr 19 00:35:03 +0000 2020, -120.583402, 44.145437, @sexarrive Yeah babe just my type 
1251670614068379649, fleetingftw, Sun Apr 19 00:35:03 +0000 2020, -100.076888, 31.168893, @JenEricLive I look and sound very “extra” in my team meetings now but I’m okay with it. Plus the wife and I have d… https://t.co/rcPs7Em9RV 
1251670614366175239, mkvdub95, Sun Apr 19 00:35:04 +0000 2020, -89.526389, 43.107549, @patrickfinnega @KevinHVBui Okay I need you to know that I actually laughed out loud at this. Points for creativity 👏😂 
1251670614475243520, _DJDON, Sun Apr 19 00:35:04 +0000 2020, -76.918212, 38.801873, Why you be doing the most 🤷🏽‍♂️ 
1251670614709989376, P_Smurf3, Sun Apr 19 00:35:04 +0000 2020, -107.866740, 38.485443, @BoooKpV Not ranked yet! Still warming up to m&amp;k! Added!! 
1251670614722572288, switchblafe, Sun Apr 19 00:35:04 +0000 2020, -118.411907, 34.020789, Wine pairings to converge albums (4/9):Jane Doe: 2013 Robert Foley Vineyards Cabernet SauvignonClassics that need no explanation 
1251670614575910912, HalfTeacher, Sun Apr 19 00:35:04 +0000 2020, -73.831187, 40.670879, @Cyn_Santana My husband's good friend was murdered the other night,  by his own son. I cannot wrap my head around t… https://t.co/mEXIQlrEGu 
1251670614605205505, misstalialee, Sun Apr 19 00:35:04 +0000 2020, -73.948775, 40.655138, dis red was such a vibe++ https://t.co/XFst9qBFzI 
1251670615100096513, TheRealTrauma, Sun Apr 19 00:35:04 +0000 2020, -76.421399, 40.337834, Lmao 🤣 gonna be a beautiful relationship. 
1251670615305719808, RitterFarm, Sun Apr 19 00:35:04 +0000 2020, -76.954281, 39.356671, Saturday evening egg collection. Sunday breakfast. ..#freerangeeggs #sykesville @ Ritter Farm, LLC. https://t.co/VUQgLGwG3f 
1251670614793846784, AlexKnight_1991, Sun Apr 19 00:35:04 +0000 2020, -118.325145, 34.182160, @SarcasmStardust https://t.co/WhPuYOomE6 
1251670615582322689, jasminela66, Sun Apr 19 00:35:04 +0000 2020, -118.346153, 33.953633, 💋 https://t.co/WCONiwFk23 
1251670616232493058, justwinbaby_23, Sun Apr 19 00:35:04 +0000 2020, -118.107439, 34.010187, This one world together at home shit is Sad AF!! Damn!! #OneWorldTogetherAtHome 
1251670616337514497, ButchartAchsah, Sun Apr 19 00:35:04 +0000 2020, -84.481627, 42.746720, @katelyn_jensen7 🙋‍♀️ 
1251670616412995584, SmarkingDown, Sun Apr 19 00:35:04 +0000 2020, -85.666191, 43.054420, @WWECritics Best WWE Gimmick of all time. 
1251670616576589825, Pete_DaProfit, Sun Apr 19 00:35:04 +0000 2020, -91.090800, 30.459100, Allat Coghin burn yea 😩 
1251670616731615232, kaykavoosi, Sun Apr 19 00:35:04 +0000 2020, -111.880874, 33.282450, https://t.co/2lo9ifiubu 
1251670616920506375, klarcin, Sun Apr 19 00:35:04 +0000 2020, -82.627935, 34.529189, Gimmmme dat 100k 
1251670617650343943, IanAdAstra, Sun Apr 19 00:35:04 +0000 2020, -75.117998, 40.004866, @neiltyson @azzamdrahcir Surprised you never jumped on Scotty's "I've come millions of miles!" gaffe from Star Trek… https://t.co/YkYqA4kf6P 
1251670617960648704, DenisDvezine, Sun Apr 19 00:35:04 +0000 2020, -71.341059, 46.855857, Musique: on a écouté pour vous Bermuda et The Strokes https://t.co/BoWTGQivAo 
1251670618111651841, DianeDonohue7, Sun Apr 19 00:35:04 +0000 2020, -74.724323, 40.073041, This is great 
1251670617822126080, reagankathryn_, Sun Apr 19 00:35:04 +0000 2020, -119.306608, 37.269176, Thanks to everyone who stopped by the stream!! We finally finished Kamoshida!! https://t.co/yXAFB4T9ty 
1251670618228981762, nikaspeakshope, Sun Apr 19 00:35:04 +0000 2020, -117.038987, 32.732627, I agree 
1251670618791174144, askhamzat, Sun Apr 19 00:35:05 +0000 2020, -73.831187, 40.670879, @lukeheaz Exactly - this is the plan. If you equip doctors with right tools, they will be able to offer the lower c… https://t.co/0w9cCov3Kd 
1251670618921209867, bhcharbel, Sun Apr 19 00:35:05 +0000 2020, -98.540651, 29.417501, @jaketapper The blind leading the blind. 
1251670619093073920, KurtvonAhnen, Sun Apr 19 00:35:05 +0000 2020, -117.368000, 33.784400, Braaap! @ Gavilan Hills, California https://t.co/5UImyfCM3C 
1251670619357360128, shay_theodddbal, Sun Apr 19 00:35:05 +0000 2020, -77.014398, 38.898603, On who 
1251670619785027585, KathySpiers5, Sun Apr 19 00:35:05 +0000 2020, -94.265999, 36.457560, @IamFrankNow Compulsive liar 
1251670619877445637, GiannaPadilla5, Sun Apr 19 00:35:05 +0000 2020, -100.076888, 31.168893, Why should I ask  ..it’s always gonna be “no”. :( 
1251670619688755208, HalosMusic, Sun Apr 19 00:35:05 +0000 2020, -83.804475, 27.698682, https://t.co/h2tFJit5vx 
1251670620246552576, freakinRican93, Sun Apr 19 00:35:05 +0000 2020, -77.176680, 38.776676, said she wasn’t sleepy, laid down...5 mins in &amp; knocked tf outtttttt 😩 
1251670620322050048, GabrielRosa_dp, Sun Apr 19 00:35:05 +0000 2020, -73.779566, 40.887297, In New Rochelle during a weather advisory..it was 7am in the morning. #abstractart#abstractpainting#photography… https://t.co/jx0fIsplYu 
1251670620385001473, Tehlaaaaaaaaaa_, Sun Apr 19 00:35:05 +0000 2020, -95.446486, 29.838495, 😂😂😂😂😂😂😂 bitchhh 
1251670620506591232, raiderbroom, Sun Apr 19 00:35:05 +0000 2020, -97.135638, 32.701850, @LuridRaider Didn’t even drop his bags. 
1251670620644859904, AndiCalway, Sun Apr 19 00:35:05 +0000 2020, -122.268767, 37.466096, Yup 
1251670620863180800, Khamp_24, Sun Apr 19 00:35:05 +0000 2020, -76.750389, 39.206741, @TheCaptainDodd Lol I know right. 
1251670621278240768, jonath_albrrn, Sun Apr 19 00:35:05 +0000 2020, -118.156711, 33.809172, As for now I'm gonna hear the saddest songsAnd sit alone and wonder...@DodgerDashGirl Thanks, you just opened Pa… https://t.co/fesshMwP3k 
1251670621920124928, nalawitdaUZi, Sun Apr 19 00:35:05 +0000 2020, -73.948775, 40.655138, it’s highly attractive this man go out his way to make sure i’m tryna better myself &amp; shit. 
1251670621940932608, onlydchzusetwtr, Sun Apr 19 00:35:05 +0000 2020, -123.122401, 44.065621, @glimmerofsound @TieDyeBlotter mine works again after resetting. just backup everything 
1251670621450272773, Hbetancourtb, Sun Apr 19 00:35:05 +0000 2020, -82.442694, 27.996595, There is nothing like home! But missing Miami already! Back to routine! https://t.co/ANxHRTspVU 
1251670622217912320, KennyKruger1, Sun Apr 19 00:35:05 +0000 2020, -82.669467, 40.365160, @Michael97251528 👊🙏 
1251670622788292609, Leocommander, Sun Apr 19 00:35:06 +0000 2020, -76.998687, 38.812005, It's a girl!!🎉 
1251670622570151937, Endurance97, Sun Apr 19 00:35:05 +0000 2020, -95.446486, 29.838495, @ElyElyskomin22 @hangoutlander I was a guest on @Hangoutlander when it was a part of #ThatsNormal and expressed my… https://t.co/d2dl2ZC83y 
1251670622830092288, TisyanaGwyneth1, Sun Apr 19 00:35:06 +0000 2020, -117.864818, 33.926652, Grabe naman yun maka sabi ng napa ka inggitin koa once ko lang naman sinab] na inggit ako kay yun jowa nila minamyd… https://t.co/UPLoFsepuR 
1251670622993702912, marvaaan_, Sun Apr 19 00:35:06 +0000 2020, -118.130426, 33.937674, Stupid Marilyn Monroe looking ass hoe, how you gonna camp on my island but then not want to move in???? Ugh 
1251670623136473089, IstungU, Sun Apr 19 00:35:06 +0000 2020, -82.442694, 27.996595, Why did you let 15 people with the virus into the country? 
1251670623643930626, spencerjones384, Sun Apr 19 00:35:06 +0000 2020, -90.179720, 35.176201, @balladofelisa Where I live, they are lol. 
1251670624331804672, vanpizza_, Sun Apr 19 00:35:06 +0000 2020, -95.259525, 29.993184, @JasminKush69 is it good queen?? 
1251670624533127169, McD5fl, Sun Apr 19 00:35:06 +0000 2020, -82.843409, 27.891063, @Kgskins26 Into is one word.  Stop while you're behind.  Loosen the throat muscles, make me some dinner and do the laundry.  Thanks. 
1251670624575148034, amerebel6999, Sun Apr 19 00:35:06 +0000 2020, -93.389864, 41.938228, @pulte Yes, if I donate right now, will you follow me? I need attention on my charity for homeless veterans! I’m ou… https://t.co/ZoQtVIPszK 
1251670624910614528, CaelinN64, Sun Apr 19 00:35:06 +0000 2020, -95.446486, 29.838495, @ahlonna_ann Girl delete your Twitter. In other words, abort. 
1251670624931581954, Dirtyred_74, Sun Apr 19 00:35:06 +0000 2020, -74.792284, 40.099140, @lolli_logan @PaulMiller1313 @James_Barragan @TonyTodd54 This is why I refuse to have sympathy for Trump's minions… https://t.co/g0R1hFa4y2 
1251670625124413440, willhavocxxx, Sun Apr 19 00:35:06 +0000 2020, -117.022695, 38.502147, @ThePennyArcher @Hextyn Imma have 2 agree...those socks are so horny. Omg! 
1251670625095221250, notapIatypus, Sun Apr 19 00:35:06 +0000 2020, -76.573994, 39.087156, I really listened to this song crying in a taxi and it made EVERYTHING WORSE 
1251670625552195584, blackgaysus, Sun Apr 19 00:35:06 +0000 2020, -123.123581, 49.257639, Any of y'all speak a second language? 
1251670625640501248, __Tubbs3, Sun Apr 19 00:35:06 +0000 2020, -80.846785, 35.209059, @JaylenStowe no cap 😂 
1251670624671539200, NativeBirdBoxes, Sun Apr 19 00:35:06 +0000 2020, -81.797542, 26.423084, A 1st for me...caption this but PLEASE keep it clean!  Chilling Fox Squirrels @nativebirdboxes #foxsquirrel… https://t.co/g8FZYCx7RD 
1251670624839307265, ContrarianAlex, Sun Apr 19 00:35:06 +0000 2020, -97.754724, 30.323346, Definitely ready to attend a Reel Big Fish concert https://t.co/bcU8uBanHq 
1251670626911256578, Ktzg_, Sun Apr 19 00:35:07 +0000 2020, -83.654079, 32.848817, @most_valuedd @Keria_2Gz bitch who yo boyfriend 😂😂 
1251670626953244672, mike100s, Sun Apr 19 00:35:07 +0000 2020, -87.732013, 41.833585, @leofromthego Hey man I didn't have them on 😂 
1251670627066486787, erikaflrnche, Sun Apr 19 00:35:07 +0000 2020, -157.925168, 21.643534, @claudifovirle Ben corona e ngaleh wkwkwk 
1251670626693025798, consulado_las, Sun Apr 19 00:35:06 +0000 2020, -115.135165, 36.060964, También, entregamos medicamento a dos compatriotas que gestionaron este apoyo a través del Centro de Operaciones pa… https://t.co/ynkWJ8QXdg 
1251670627200704512, KIMMLEVIN, Sun Apr 19 00:35:07 +0000 2020, -73.968542, 40.780709, Lol. Hope you’re doing well! 
1251670627242647554, heatherahannon, Sun Apr 19 00:35:07 +0000 2020, -79.420865, 38.003376, @mgoldingmd @GallaherCaren @docladyblade @EsquireRN @Suburbanbella @standforpts @sarah_islam25 @RBlockMD… https://t.co/0GIxrSMqAT 
1251670628408623105, Damyan333, Sun Apr 19 00:35:07 +0000 2020, -96.839573, 32.405584, my shi jumpin now 🤣‼️ might have to bless sum folks if i come up a lil mo 
1251670628500934656, nevertelUS, Sun Apr 19 00:35:07 +0000 2020, -82.324702, 28.224502, Feels like we’re all going a little mad / Photo by @Tdpistanbul 
1251670628534452224, chloliviafoto, Sun Apr 19 00:35:07 +0000 2020, -95.446486, 29.838495, @sweetcherrycal STOP 
1251670628534497280, NicholasJLove, Sun Apr 19 00:35:07 +0000 2020, -78.837021, 35.756189, I swear one of the most underrated skills/opportunities as an adult is being able to take naps. 
1251670628278525952, tylerpiwo, Sun Apr 19 00:35:07 +0000 2020, -115.223125, 36.232915, Shorty McShort Short #LGBTQuarantine #freshstart #QuarantineHaircuts https://t.co/m6j1aecj1R 
1251670628895035392, IzraelJesus, Sun Apr 19 00:35:07 +0000 2020, -123.279343, 44.569246, or instruct the Lord as his counselor?Isaiah 40:12- 
1251670629117562884, AlexandraCuriel, Sun Apr 19 00:35:07 +0000 2020, -80.369153, 25.825643, @pamelixious Jugamos ludo? 
1251670628446470148, carlyjoooooo, Sun Apr 19 00:35:07 +0000 2020, -85.708795, 42.897879, https://t.co/UJj6XPfpOb 
1251670629377552385, jmitchem, Sun Apr 19 00:35:07 +0000 2020, -80.846785, 35.209059, @ericfraz @JoeNBC And I truly believe that a highly tactical, sustained campaign can convince anyone of anything. H… https://t.co/W9vIZzpz2m 
1251670629549473800, ccarlsononSU, Sun Apr 19 00:35:07 +0000 2020, -76.128811, 43.052607, @JeffParrotte Yep. 
1251670629604098048, JustinRDavis, Sun Apr 19 00:35:07 +0000 2020, -81.650038, 26.606962, This is our weekend go to dinner that is requested more by little Bug than anything else. My homemade Chicken Marsa… https://t.co/WgKidapx5n 
1251670630002548737, kehindekolawole, Sun Apr 19 00:35:07 +0000 2020, -100.301711, 47.467857, I think she is a racist; the word I don’t uses slightly 
1251670630145175553, LaytonEWilliams, Sun Apr 19 00:35:07 +0000 2020, -80.926628, 33.631140, @bethcarboncopy NOOOOOOO!!!!!! 😂😂😂😂😂 
1251670630338121728, RAWZI_420, Sun Apr 19 00:35:07 +0000 2020, -99.825062, 28.688517, @brodie4_ Bring me some b lol 
1251670630401028103, DntBeADrag, Sun Apr 19 00:35:07 +0000 2020, -73.831187, 40.670879, Ugh not Cumila and Shawn 
1251670630719774722, BOSully3, Sun Apr 19 00:35:07 +0000 2020, -72.549503, 42.357875, Finally get to yell “YO WE’RE AT CAP!” in college 
1251670630489079809, Mrs_Reames, Sun Apr 19 00:35:07 +0000 2020, -97.285913, 32.779967, I’m sad we won’t have a chance to sign the class tape ball! It’s my equivalent to a yearbook page &amp; I really enjoy… https://t.co/MkAYE3G3t9 
1251670630971432966, bethmacdonnell, Sun Apr 19 00:35:07 +0000 2020, -79.272570, 43.629311, The silver lining in all of this #COVID19 stuff for me is discovering how much we can do without. Unfortunate cir… https://t.co/C5vn1B9qCo 
1251670631218843648, Jehovah_Rooster, Sun Apr 19 00:35:08 +0000 2020, -100.076888, 31.168893, MEANS KIM KARDASHIAN AIN'T GETTING MARRIED AGAIN IN ONE MONTH AND DIVORCED IN 90 OF!!! AND YOU KIDS LOVE HER!!!  X.👑 
1251670631298428929, liltahj_, Sun Apr 19 00:35:08 +0000 2020, -118.222017, 33.884968, @liilmk_ stop playin wit me bitch 
1251670631206342658, mccalakreimer, Sun Apr 19 00:35:08 +0000 2020, -79.861034, 35.170499, if you’re reading this, gullible is also written on your ceiling 
1251670631248269315, itsnikki425, Sun Apr 19 00:35:08 +0000 2020, -74.167808, 40.915047, Geek Squad #gamer #NewProfilePic https://t.co/jcCdhCYG8c 
1251670632011411457, jastama, Sun Apr 19 00:35:08 +0000 2020, -80.434003, 25.109363, Self reflection 
1251670632137461760, istephsteph, Sun Apr 19 00:35:08 +0000 2020, -113.983384, 35.256506, I'm at Castle Of The Rens in Kingman, AZ https://t.co/9fJJcRlZ0w 
1251670632632385538, NotSoCurious_, Sun Apr 19 00:35:08 +0000 2020, -84.266174, 30.476216, @HIMKINGVYCE Yeah that’s actually what I was listening too when I asked the question. Lol he was popular for a litt… https://t.co/CdtdmyBkuh 
1251670632867205124, DestryAllen, Sun Apr 19 00:35:08 +0000 2020, -94.865638, 36.876790, This guy is a BEAST on the court!❗️PLAYERS❗️- Need a highlight edit? Shoot me a DM rn! 
1251670633274015751, justjudycarter, Sun Apr 19 00:35:08 +0000 2020, -93.262046, 44.970610, So true! 😷🤓 https://t.co/EMcDkxfMtg 
1251670633513181186, billtownmike, Sun Apr 19 00:35:08 +0000 2020, -77.063162, 41.248342, @FrankelJeremy @dbongino Whitmer says the Floggings will Stop When Morale Improves! 
1251670633970233345, StaceyScott_CWS, Sun Apr 19 00:35:08 +0000 2020, -117.688770, 33.469634, For those of you new to my page, or if you missed it, here’s my interview from a couple of weeks ago on… https://t.co/bXRqbHNkRf 
1251670633517322241, MrZume, Sun Apr 19 00:35:08 +0000 2020, -84.352444, 33.943457, @DixionDi3m https://t.co/08vJ8ebqKY 
1251670634213580806, DaddySaurusFlex, Sun Apr 19 00:35:08 +0000 2020, -85.582746, 38.107638, @DAFD379 It was 🔥 
1251670634314321921, MsMiamiMami, Sun Apr 19 00:35:08 +0000 2020, -84.170600, 33.807900, I ❤️ this! @ Stone Mountain, Georgia https://t.co/CIx54sBhZf 
1251670634796548097, Doomed31, Sun Apr 19 00:35:08 +0000 2020, -81.862709, 41.165066, Day 34 Operation Lockdown!  Kept our support in Medina and makann45 had a hankering for their Parmesan Crusted Chic… https://t.co/kauvVCAOz2 
1251670634637045760, demiimarkie, Sun Apr 19 00:35:08 +0000 2020, -118.411907, 34.020789, Lmaooo https://t.co/IBVjJal8Ax 
1251670634855231488, syncitygurl, Sun Apr 19 00:35:08 +0000 2020, -115.223125, 36.232915, @hattrick2013 https://t.co/AWmYmDbEgn 
1251670635169804288, itsbreonicac, Sun Apr 19 00:35:08 +0000 2020, -96.761753, 32.819858, ON GAWD😂😂 @_KeshunR 
1251670635107037186, alfredanchor, Sun Apr 19 00:35:08 +0000 2020, -83.804475, 27.698682, Will Your Microwave Protect Your Food From Coronavirus? https://t.co/PlEmRhsDcI from @WebMD 
1251670635627118600, FaTgIRlSoJuICy, Sun Apr 19 00:35:09 +0000 2020, -87.824126, 42.738643, MOOD 🥰 
1251670636310728707, indian_ssb, Sun Apr 19 00:35:09 +0000 2020, -76.255686, 36.895082, @DariuszSzotys @fIoraeIis This is amazing 
1251670636197535744, Sterling2143, Sun Apr 19 00:35:09 +0000 2020, -95.539852, 30.181252, #chemtrails 
1251670636247822338, sb_tayskie, Sun Apr 19 00:35:09 +0000 2020, -76.620482, 39.284713, Fr ‼️ 
1251670636377890816, sincere_lamar, Sun Apr 19 00:35:09 +0000 2020, -78.342072, 35.512507, My middle name is Lamar 
1251670636516315143, johntsteelman, Sun Apr 19 00:35:09 +0000 2020, -83.963842, 35.982470, So, how long has it been since you were outside your shelter? 
1251670636667248647, yeah_kevv, Sun Apr 19 00:35:09 +0000 2020, -98.314517, 29.514292, @dakxtaaa @khaliahlashae @Fatima_Xoxo I needa buy some longer shorts 😭 
1251670636809814016, loveeprii_, Sun Apr 19 00:35:09 +0000 2020, -76.831074, 38.784849, my mom made veggie/vegan pizza&amp; it’s definitely making me want to go back vegan. super good!!!! 
1251670637392941065, its_kasie_dee, Sun Apr 19 00:35:09 +0000 2020, -89.266508, 39.739300, Colton bought a boat so help me convince him I deserve a cat 
1251670638105853952, HochstatMichael, Sun Apr 19 00:35:09 +0000 2020, -72.451172, 43.871757, https://t.co/96fPKJ0CZd 
1251670637300666368, Evan_K_Wujcik, Sun Apr 19 00:35:09 +0000 2020, -86.680738, 32.576227, Pruning paid off! https://t.co/98mx8NCYgG 
1251670638814736384, katherineayalaa, Sun Apr 19 00:35:09 +0000 2020, -77.487026, 38.748357, maybe i do take everything to the heart 
1251670638747672577, Wagnersmusic1, Sun Apr 19 00:35:09 +0000 2020, -74.380657, 40.873382, @WhiteHouse @POTUS The CCP hit catholic EU hardest because they are the most anti immigrant. The Germans are the mo… https://t.co/JCPI0ocMe2 
1251670638978387968, alashia_shymoor, Sun Apr 19 00:35:09 +0000 2020, -83.173867, 32.678207, Lol this shit corny af #blackaf and also what grown black man says dude that much???? 
1251670638898667527, StaceyJSpiehler, Sun Apr 19 00:35:09 +0000 2020, -89.876449, 32.571032, @spann https://t.co/xXCIXceLo0 
1251670639506788352, quint_tim, Sun Apr 19 00:35:10 +0000 2020, -83.173867, 32.678207, Bruh solid af 💪🏽 @gucci1017 🔥🔥#southmemphis 
1251670640295383040, rspeedygo, Sun Apr 19 00:35:10 +0000 2020, -122.806594, 38.549120, Took the night off from cooking! Ramen for dinner! 🥣 #ramen @ Qimura Sushi &amp; Ramen https://t.co/oSmcScxoLV 
1251670639922085890, sierrrrap, Sun Apr 19 00:35:10 +0000 2020, -79.857363, 36.090397, quarantine tingz ✨ https://t.co/VhoLsHpMLX 
1251670641004036096, prittyxiii, Sun Apr 19 00:35:10 +0000 2020, -118.411907, 34.020789, @iguessimDerek i’ll do whatever it takes to get out of here 
1251670641335431168, ArmsHouse_Ting, Sun Apr 19 00:35:10 +0000 2020, -118.411907, 34.020789, @Tapwvter Big Factz that nigga &amp; his wife is a whole mood 😁 
1251670641419276288, Jeffvanwie, Sun Apr 19 00:35:10 +0000 2020, -87.810935, 42.516571, @OldNationBrew "Boss Tweed" Double IPA #Hoppyhusky #craftbeer #beerstagram #beer #IPA #beersnob #Hazeisgood #husky… https://t.co/bwBUAdcGoN 
1251670641767374849, est_nueveocho, Sun Apr 19 00:35:10 +0000 2020, -117.104989, 32.810012, Im pressed for money cus I won’t “buy into the circle” ? I’m not the one on every social media asking people to send me money 
1251670641549271040, Paquout, Sun Apr 19 00:35:10 +0000 2020, -118.397222, 33.864836, https://t.co/cPySrSip2y 
1251670641918521352, sammyclaws12, Sun Apr 19 00:35:10 +0000 2020, -81.550398, 41.474967, @MK_McMaster @christos_ioa @plunderbund Actually that makes sense, those who know they’re wrong start to nit pick a… https://t.co/qHoXhzym4s 
1251670641390039044, 10xtheglam, Sun Apr 19 00:35:10 +0000 2020, -80.182822, 40.270158, @Hairstylistclub definitely need that shot glass for when I’m allowed to open back up 🤣 #hairstylistboxclub… https://t.co/1a017sr1FI 
1251670642635821057, ZeeG0lden, Sun Apr 19 00:35:10 +0000 2020, -88.409391, 33.507615, @Skilledgina101 Prd bae💕 
1251670642077978624, leomoreno, Sun Apr 19 00:35:10 +0000 2020, -89.230524, 43.196783, And my spouse Stephanie wins @Fefa26223733 🎱🦠 #iletherwinduh https://t.co/tFsrH54vcj 
1251670642878889984, plasticmartyr, Sun Apr 19 00:35:10 +0000 2020, -118.411907, 34.020789, @Dylan_Bostic 30 
1251670643030007808, rachelkibbe, Sun Apr 19 00:35:10 +0000 2020, -73.948775, 40.655138, I qualified for an anti-body test but because I don’t have the “right” insurance it would cost me $400. The NY Ti… https://t.co/Ul1IBh0FUF 
1251670643009093632, SenSharifStreet, Sun Apr 19 00:35:10 +0000 2020, -75.117998, 40.004866, @john30375130 Had a few minor issues early, should be fixed soon . Circle back with me on Monday 
1251670643004899330, KidPuchi, Sun Apr 19 00:35:10 +0000 2020, -75.117998, 40.004866, @GalaktixGG @cosinetangent @badatgaminggrl @KaylinEsp Lol my favorite sport is football. So I’m always screaming… https://t.co/KcWVTBMuSs 
1251670643382161408, _supersergio, Sun Apr 19 00:35:10 +0000 2020, -117.104989, 32.810012, can’t wait to play is in 7 years. #GTA6 
1251670643411521537, Danedeez, Sun Apr 19 00:35:10 +0000 2020, -118.411907, 34.020789, @Maine_Char aint no blacks or latins 👌🏽 
1251670643139018754, DatguySumo, Sun Apr 19 00:35:10 +0000 2020, -73.849441, 40.850347, @Reflex_25 I shall inflict pain https://t.co/AjPFdQvq8A 
1251670643772231681, WJM716, Sun Apr 19 00:35:11 +0000 2020, -115.038337, 36.006256, @big_boy_panties https://t.co/i4Z2Z6bnBj 
1251670644577767426, OliviaWillson, Sun Apr 19 00:35:11 +0000 2020, -83.173867, 32.678207, I’ve got to get to the bag it’s the only way 
1251670645328547840, I_Have_Purpose, Sun Apr 19 00:35:11 +0000 2020, -76.964999, 38.942774, Shooting for a 10 band spot! 
1251670645261299713, tmj_meddvcjobs, Sun Apr 19 00:35:11 +0000 2020, -74.218758, 40.073193, Monmouth Medical Center - Southern Campus is looking for teammates like you. See our latest #MedicalDevices job ope… https://t.co/DtNBIsBXNU 
1251670645345103872, dairahheinz, Sun Apr 19 00:35:11 +0000 2020, -119.782465, 36.786042, Strange quarantine thought: is it possible to clap with your feet? Ugh I’ve been here too long 
1251670645655699457, shaymari_, Sun Apr 19 00:35:11 +0000 2020, -83.173867, 32.678207, can’t wait till i’m appreciated bc i go all out. 
